NUTS_ID,year,week,population_density,population,temp_era5_q05,temp_era5_q50,temp_era5_q95,mortality_rate,temp_rcp45,temp_rcp85,pm10,O3,NOx,mortality_F_T,mortality_M_T,mortality,mortality_F_20,mortality_M_20,mortality_T_20,mortality_F_40,mortality_M_40,mortality_T_40,mortality_F_60,mortality_M_60,mortality_T_60,mortality_F_80,mortality_M_80,mortality_T_80,mortality_F_00,mortality_M_00,mortality_T_00
AT111,1990,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1990,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1991,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1992,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1993,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1994,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1995,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT111,1996,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
